678,757,33,34,35,36,37,38,39,42
58,645,647,656,913,223,598,652,724,936
678,27,33,34,35,36,38,42,43,44
58,1025,470,492,559,569,588,598,645,647
678,757,2563,2577,2586,2587,2603,2627,2635,27
470,492,559,569,588,58,598,647,652,656
678,757,2603,2620,27,33,34,35,36,37
569,58,1025,470,492,559,588,598,645,647
470,492,559,569,588,58,598,645,647,652
1025,470,492,559,569,588,58,598,645,647
1025,470,492,559,569,588,58,598,645,647
1025,470,492,559,569,588,598,1059,3540,3612
559,58,598,645,647,724,470,652,656,725
